0.608720091,0.106468718,0.623652251,0.176521955
0.610667097,0.109758655,0.626173944,0.179538191
0.612629553,0.113043947,0.628714238,0.18254866
0.614607775,0.116324569,0.631273456,0.185553171
0.616602082,0.119600492,0.633851926,0.188551519
0.618612793,0.122871682,0.636449973,0.191543496
0.620640228,0.126138097,0.639067923,0.194528893
0.622684707,0.129399691,0.641706101,0.197507486
0.624746552,0.132656412,0.644364835,0.200479053
0.626826083,0.135908201,0.64704444,0.203443364
0.628923623,0.139154994,0.64974525,0.206400183
0.631039496,0.142396721,0.652467586,0.209349269
0.633174024,0.145633305,0.655211772,0.212290372
0.635327534,0.148864665,0.657978124,0.215223243
0.637500349,0.152090709,0.660766969,0.218147616
0.639692796,0.155311344,0.663578626,0.221063229
0.641905202,0.158526467,0.666413413,0.223969806
0.644137894,0.161735968,0.669271651,0.226867067
0.646391199,0.164939733,0.672153658,0.229754729
0.648665448,0.16813764,0.675059749,0.232632493
0.650960968,0.171329558,0.677990238,0.23550007
