# sigma,T  Arias de Reyna positive-t zeros of f(s); T=indexToImag^-1(t); source Zeros25digits.txt
0.6255231115,174.3752838556
0.2660919567,174.3760316013
0.5863335905,174.3764329310
0.5874000682,174.3768711559
0.5438195950,174.3773448526
0.6152853911,174.3784619166
0.5880524758,174.3789068603
0.4127526764,174.3796192842
0.6337348666,174.3799325047
0.3860138290,174.3809149547
-0.7767524610,174.3808401799
-1.9008030419,174.3814839087
0.4148862156,174.3817167859
0.3790380662,174.3824850210
0.3498074349,174.3836624315
-0.3177867188,174.3832829242
0.5406749781,174.3841713943
0.5553995015,174.3845882531
0.4693523490,174.3852939108
0.5611457367,174.3857281861
0.6049704536,174.3867585406
0.6638446805,174.3872826828
0.5238472924,174.3876896557
0.1057248369,174.3883446661
0.5339024761,174.3888606638
-36.3461955474,174.3888130612
0.3501016604,174.3893613479
0.4957706150,174.3897701140
0.0685930643,174.3905957342
0.0205851197,174.3911144039
0.6876411463,174.3916835350
0.4017178344,174.3922430156
0.7495803388,174.3927135649
0.5818578821,174.3932029671
-0.1509684572,174.3940718689
0.5931623365,174.3944036518
0.3700567845,174.3951696465
0.2294579763,174.3957299784
-0.0501562040,174.3960797942
0.6472129212,174.3966055811
0.3719304028,174.3973045274
0.7386089777,174.3976418309
0.4608704457,174.3982381026
0.4568559795,174.3991322326
0.7251780864,174.3997717481
0.7385231990,174.4002154989
0.4560983461,174.4007791737
0.2119088610,174.4013891514
0.3891234132,174.4019993640
-0.1229739022,174.4020276737
0.3668862107,174.4029996352
0.7507996733,174.4035221684
0.3757467736,174.4044372947
0.3464989232,174.4049183497
0.3539899948,174.4051470054
0.3114220291,174.4057067077
0.3015791281,174.4062247856
0.2080721147,174.4072135286
0.4621024787,174.4076892107
-8.3224586100,174.4077619274
0.4351284804,174.4082768523
0.3982555143,174.4088116188
0.0702682590,174.4091459123
0.5591111211,174.4098564583
0.6220624072,174.4103914124
0.7270077098,174.4109090761
0.8088391655,174.4119493306
0.6549202618,174.4124760974
0.4860981914,174.4129790315
0.5708235090,174.4134528490
0.5609693519,174.4139329117
0.2679658218,174.4145712896
0.4147345609,174.4157121073
-0.0110194408,174.4154833377
0.2793034900,174.4163666650
0.2205611129,174.4167233360
0.1623789111,174.4176353093
0.4873426663,174.4178463368
0.2938842265,174.4181790268
0.6123072545,174.4189607145
0.4627737160,174.4198166523
0.4034821873,174.4208012604
0.1422373857,174.4205566997
0.6187031093,174.4211976936
0.4981026726,174.4217840655
0.5255188774,174.4225980202
0.3703362900,174.4229641466
0.4833213043,174.4237538309
0.4990131695,174.4243218937
0.3792891984,174.4250696314
-0.0114884221,174.4254080239
0.3877238997,174.4258285033
0.6880500670,174.4264754048
0.3522911103,174.4268242475
0.5165482163,174.4280731988
-4.5753892857,174.4281897102
0.5927675433,174.4285250183
0.4118526810,174.4290180542
0.3629693522,174.4296968579
0.5315495491,174.4300522992
0.5460859606,174.4308847433
0.4282297483,174.4313477335
0.4174970999,174.4321849961
-0.4386170149,174.4325097028
0.6248264244,174.4332334415
-43.8770152913,174.4334922317
0.5803123804,174.4337085698
0.6398189777,174.4342187761
0.3365536739,174.4347720419
0.3667169640,174.4355908040
-0.4849695542,174.4361285824
0.2601800239,174.4367792161
0.4648662180,174.4371208053
-0.1804458645,174.4374309245
0.5150839737,174.4384008814
0.0601726172,174.4386861750
0.7167438170,174.4391408900
0.3609248952,174.4400594193
0.5074885914,174.4410333196
-0.1171606202,174.4410674976
0.4822534795,174.4417974467
-12.1760895251,174.4418229379
0.4258939208,174.4422165501
0.4137914491,174.4428505822
-0.0388089576,174.4433437198
0.5929170387,174.4442479080
0.1592594343,174.4446969210
-0.0221688641,174.4452361805
0.5077419620,174.4459331416
-0.5239870626,174.4463387472
0.4839434722,174.4466123296
0.4492035474,174.4472959425
0.5069216324,174.4477147968
0.4819294178,174.4489018627
0.5804629482,174.4491845386
0.6225627908,174.4498117208
0.6761630635,174.4501973899
0.3450281380,174.4510175163
0.5082660346,174.4513941316
0.5229125626,174.4519222929
0.4888668313,174.4527636552
0.4036785488,174.4532850904
0.3966613905,174.4537650907
0.7337570658,174.4545114586
0.2493924707,174.4549615606
0.4335760493,174.4551264921
0.1146543040,174.4559055944
0.4870809998,174.4566542214
0.5803302350,174.4572748325
0.5461643461,174.4577476095
0.5317079652,174.4583112010
0.3256440985,174.4589220655
0.4127857977,174.4593655001
0.5083264890,174.4599810473
0.2687097560,174.4605333110
0.4415894917,174.4621572339
-0.5835989336,174.4613306623
-0.1063736564,174.4619051854
0.2214052833,174.4623368306
0.5322639441,174.4632144450
0.4604616085,174.4635909178
0.4312173784,174.4644042571
0.4738382594,174.4652322801
0.4393755415,174.4656120772
-0.0117917415,174.4659564272
0.5407018011,174.4666489047
0.5982238744,174.4672345559
0.5857187683,174.4676593937
0.7103334428,174.4681445059
0.5653410865,174.4691589136
0.5463782347,174.4696302172
0.7729509066,174.4702858729
0.6661442893,174.4707968092
0.6541830039,174.4712329487
0.4851341851,174.4721998697
-3.2939067468,174.4723146187
0.3545247206,174.4725862075
0.2494174797,174.4733965328
0.3179865312,174.4741535279
-0.4262308884,174.4741262420
0.6028143092,174.4749427141
0.5338364275,174.4754582734
0.5667842701,174.4759163019
0.7099786749,174.4764904214
0.6294076937,174.4775448164
-64.6128154633,174.4776604812
0.7041343515,174.4780568708
0.5909791166,174.4784561899
0.4711102598,174.4790503369
0.4274835597,174.4797338605
0.5845127815,174.4800689817
0.0541677930,174.4808469885
0.3928651791,174.4812894460
-0.4152715461,174.4818593050
0.4666447231,174.4824893275
0.4072476626,174.4830216615
0.5213312707,174.4834994208
0.3100156774,174.4838468850
0.3014686696,174.4845686922
-0.1672731667,174.4852678896
0.6295277274,174.4857362919
0.3000766878,174.4864705772
0.6348789494,174.4868115083
0.4553375649,174.4874718713
0.4584223540,174.4882603611
0.4471777244,174.4884827409
0.2240919409,174.4889735864
0.2560833055,174.4904335336
0.0739220671,174.4902290774
0.2044626906,174.4910970119
-0.6651594255,174.4913190333
0.5468388522,174.4917530324
-2.7546777192,174.4924588825
0.4789948128,174.4925687270
0.4032270472,174.4933494179
0.6172388781,174.4940820671
0.6647347672,174.4945386212
0.6765603497,174.4955003290
0.5295616015,174.4958609846
0.2842693169,174.4963931230
0.2903464035,174.4967964239
0.2381034614,174.4974730203
0.1266625303,174.4984399128
0.2743732853,174.4988674581
0.3752596308,174.4991957200
0.1234648191,174.4995936105
0.5337902316,174.5002978729
0.4747010481,174.5009982337
-8.2033299413,174.5012764968
0.6151773732,174.5014386465
0.4994113559,174.5023032005
0.5120598652,174.5028963079
0.6139408834,174.5034675854
0.4906491870,174.5039689504
0.7705290504,174.5044883369
0.7281263201,174.5049266417
0.4844951664,174.5059891709
0.5819757305,174.5064919265
0.4974932702,174.5069900702
0.6415232194,174.5075779914
0.3828475793,174.5082448022
-0.0510493351,174.5088076004
0.3271479311,174.5090204310
0.3205433956,174.5097347768
-0.1436883874,174.5105172083
-1.1503957252,174.5109293373
0.3951267457,174.5113959461
0.3588655744,174.5119215538
0.5342227651,174.5121817088
0.4075854749,174.5130032064
0.6123998306,174.5136209477
0.6747171105,174.5148072277
-0.9768150577,174.5146044157
-0.5688310636,174.5152043297
0.5019981075,174.5156377539
0.4486259734,174.5165776263
0.5627357040,174.5168784093
-0.1585286977,174.5176140517
0.3193031062,174.5176706566
0.5384413720,174.5190682099
0.1227858978,174.5193058356
0.3135018202,174.5198612890
0.5893092278,174.5205225263
-0.2181705656,174.5208362367
-69.9594951559,174.5213406249
-1.7388293176,174.5213729245
0.2842456286,174.5217510427
0.2952819132,174.5224781360
0.0619895803,174.5228206672
0.3547627237,174.5237233550
0.4927567630,174.5240892080
0.6247981901,174.5246839692
0.6369342681,174.5251801178
0.7558199760,174.5257202558
0.4935731173,174.5266411509
0.4749433957,174.5273575383
0.5925217131,174.5277329398
0.6234727738,174.5282172538
0.4373253107,174.5290881083
-2.0563954575,174.5292153070
0.5506384180,174.5296524033
0.3048764520,174.5300653394
0.4387065947,174.5310965496
0.1846507868,174.5314076801
0.5693469422,174.5322642511
0.5604879734,174.5327279519
0.0127765360,174.5330689904
0.5276202308,174.5335017689
0.2141825576,174.5343197835
0.5950567662,174.5350283136
0.6295554085,174.5357994017
-0.6186808086,174.5359295500
-0.0197235005,174.5366699889
0.4100209800,174.5370182104
-0.2956129778,174.5375586098
0.4660999353,174.5381006036
0.3899304061,174.5383943064
0.2726040486,174.5399623908
0.0257457704,174.5397373181
0.4489350971,174.5402919250
0.5360369245,174.5409346016
0.5350195976,174.5414931723
0.4640977218,174.5421258055
0.1613966790,174.5429548975
-0.2259373614,174.5432448514
0.4724896718,174.5439055420
-0.2127950980,174.5442727116
0.4508305514,174.5450262359
0.4939062701,174.5456157110
0.4848238166,174.5458878428
-1.6388434516,174.5462276873
0.3696034277,174.5468719196
0.5704595786,174.5477408086
0.4228370438,174.5482760427
0.6878044038,174.5487942897
0.5588354158,174.5491787198
0.3382284612,174.5500545812
0.5667203252,174.5504011589
0.1972156834,174.5510710254
0.1653464776,174.5515813179
-0.0921148488,174.5522120011
0.5438246661,174.5527053330
0.5549429289,174.5531465020
0.6892792996,174.5537473429
0.6178634210,174.5542312020
0.6071312861,174.5547719231
0.7795517834,174.5558082082
0.6912903139,174.5562725699
0.3158755096,174.5566872718
0.5174137105,174.5573066373
0.5273061365,174.5578778974
0.4218668845,174.5583491177
0.3853471680,174.5588809689
0.2193272160,174.5593941028
0.2387554930,174.5601656143
0.5200964283,174.5606781023
0.7393312649,174.5612545786
0.6128705836,174.5617024086
0.6451664376,174.5622031066
0.6159833159,174.5631582808
-0.6201626269,174.5635383405
0.0512386250,174.5638519161
0.6609003050,174.5645872641
0.5118384389,174.5650618568
0.3650927511,174.5658088706
0.5113943541,174.5661989834
0.6404625585,174.5667028575
0.5051848102,174.5671506174
0.7313350587,174.5682263378
0.4139531623,174.5688963440
0.6122980479,174.5691833656
0.3112697231,174.5697657696
0.4737801402,174.5703601824
0.0857534941,174.5708261340
0.2920444217,174.5714943654
0.6283687845,174.5722638762
-1.1001069967,174.5723979180
-11.9001331000,174.5724480767
0.1527141943,174.5732350545
0.4580784956,174.5737782386
0.5730996364,174.5740940670
0.3066971286,174.5748806118
-62.0214507080,174.5749535980
0.4408543761,174.5751405709
0.1845150059,174.5761502791
0.5923211338,174.5767549568
0.5535640089,174.5773029783
0.3744697312,174.5778263207
-0.1217861396,174.5781847722
0.5853541380,174.5789530716
0.5488494187,174.5794306665
-0.5128310833,174.5800472732
-0.4487162556,174.5806314420
0.2948969450,174.5811551548
0.2852497625,174.5814787463
0.7071269542,174.5822562338
0.6645610029,174.5826831757
-0.1102396440,174.5832781531
0.0825506228,174.5838963981
0.2442550466,174.5845543944
0.5535043403,174.5849955373
0.3256996760,174.5857401875
0.0784009719,174.5860143456
0.6224245866,174.5866792070
0.5196990486,174.5871820241
0.3839102692,174.5876946971
0.5814165941,174.5882801098
0.5895209116,174.5893040594
0.7305605193,174.5897068230
0.3594707716,174.5902773995
0.3921618175,174.5904831598
0.6749757289,174.5913262309
0.4325091520,174.5919072459
0.3422523414,174.5927611096
-2.1579400566,174.5930520888
0.4741697777,174.5933034437
-0.1203559371,174.5940997471
0.3741891981,174.5944940465
0.4112481817,174.5952665841
-0.3123381202,174.5952154108
0.3502336848,174.5957079522
0.5286261687,174.5969890176
0.3957160464,174.5974354444
-0.3408033994,174.5978887611
0.6480491506,174.5982614011
0.5500746801,174.5988153605
0.4570815073,174.5994705725
0.5453836500,174.6001686468
0.4611236242,174.6004062089
0.6414368024,174.6013389945
0.4275712073,174.6019633866
0.7080383956,174.6024606842
0.5671252403,174.6029450023
0.4717254628,174.6034213908
0.6037174973,174.6039530988
0.2303928657,174.6047466953
0.3383314729,174.6054566525
0.4495875468,174.6058257451
0.6263976130,174.6061928827
0.5128395796,174.6072057136
0.3892722991,174.6075142710
0.4043219573,174.6080049711
0.3388175263,174.6087559604
-2.3154738223,174.6086894334
0.3543781521,174.6096546373
0.3033688600,174.6103431802
0.4450912321,174.6106996884
-0.3077877370,174.6112211013
0.5665243987,174.6114218689
0.2867253646,174.6122642834
0.4095803626,174.6129050129
0.6076828223,174.6134919957
0.3826139998,174.6141868385
0.5486380035,174.6148162666
-0.0763267387,174.6149185743
0.6497549771,174.6157120906
0.5931834657,174.6161606443
0.5956752838,174.6166241744
0.5638208813,174.6177596431
0.6378720857,174.6182360476
0.4153992053,174.6188278478
-0.5823015614,174.6188907718
0.5879707702,174.6194579388
0.2518448989,174.6202082413
0.7466881186,174.6205675495
0.6665761683,174.6215294604
0.3744984314,174.6220049188
0.1908958098,174.6225967891
0.5586759655,174.6232104614
0.6298924290,174.6236673394
0.3736123865,174.6240438991
0.2868203534,174.6247700954
0.1118328616,174.6254642722
0.4087541398,174.6262549564
0.5366993813,174.6267574626
-2.0418002135,174.6269198948
0.2373327973,174.6275353661
-1.2975802673,174.6276076529
0.5151775437,174.6284257739
0.3415781835,174.6290707902
-0.4387840204,174.6293437062
0.5259538529,174.6306309198
-0.7768400125,174.6304371647
0.4832109243,174.6312528431
-0.0067102855,174.6316826522
0.5455404721,174.6322228472
0.4317657556,174.6325905545
0.5403252067,174.6336777126
0.5224310170,174.6341929633
0.3254485902,174.6348093814
0.1192807420,174.6350668677
0.6287982839,174.6358564282
0.4855107453,174.6363141496
0.4311418499,174.6369203657
0.2089093496,174.6372062097
0.4109644971,174.6381767456
0.3997606757,174.6388112859
0.3934925773,174.6394556427
0.5442385485,174.6396074486
-0.0259550854,174.6401217419
0.4175271412,174.6408671669
0.4965420638,174.6413877754
0.1148937927,174.6420887741
0.6898910325,174.6427836834
-0.8623565816,174.6430888058
0.3654915460,174.6437088730
0.4644615671,174.6442303659
0.4637507775,174.6447208724
0.3706545155,174.6451921037
-57.4928850877,174.6453855331
-0.5485482755,174.6459346822
0.6502141241,174.6467267816
0.4369309567,174.6470888357
0.3027618663,174.6477558264
-7.4302460395,174.6476957840
0.4196462423,174.6481428138
0.6626030498,174.6487958688
0.5040225381,174.6495879096
0.0418545735,174.6499323351
0.5621481598,174.6504866390
0.7905632962,174.6514370727
0.6718911569,174.6518783730
0.6620229079,174.6524169946
0.7269048593,174.6528970673
0.4751695369,174.6536682052
-0.2347292286,174.6542890308
0.3783199894,174.6549712435
-0.2311936694,174.6552031790
0.4521306494,174.6557062711
0.0023694677,174.6561923580
0.4273403313,174.6569969397
0.5625663299,174.6572902214
0.3131883261,174.6577406238
0.5106308307,174.6587367597
0.3359237025,174.6594349589
0.2424673742,174.6597944113
0.5365373346,174.6603938763
0.2109359747,174.6607888578
-0.2867452823,174.6612511474
-0.2827813938,174.6619523144
-0.0439675887,174.6622550745
0.3839772193,174.6630238914
0.1867544956,174.6633472204
0.4484228204,174.6641266080
0.5704598199,174.6646545621
0.5072093395,174.6650110266
0.6619703870,174.6656969038
0.6699986087,174.6661011342
0.6897460829,174.6671627321
0.7234363309,174.6677056735
0.7548674427,174.6681372479
0.2644218356,174.6687853880
0.1440804695,174.6691665372
0.3869950319,174.6696685340
0.3403536107,174.6702746987
0.1179471127,174.6708078506
0.3677484452,174.6714654214
0.4830139243,174.6719326488
0.5645897319,174.6726862746
0.6685432442,174.6731173111
-0.0741404186,174.6736361125
0.4601667541,174.6737837129
0.5101100558,174.6750854697
0.1115447653,174.6751356486
0.6120042174,174.6759891542
0.4046653402,174.6764300515
0.4452345420,174.6768230804
0.5771294144,174.6775583407
0.7094004704,174.6780655247
0.4949517837,174.6786969688
-0.2545297849,174.6792079994
0.3339852409,174.6798833442
0.6311587929,174.6803787010
0.7028525707,174.6808434184
0.5588319571,174.6814454846
0.4347848902,174.6819597872
0.4463617536,174.6824857090
0.3369285660,174.6836213705
0.3194077060,174.6837156290
0.1566409603,174.6841286589
0.1889811890,174.6850544477
0.3261778002,174.6853514800
-0.2946032513,174.6859589601
0.5904757039,174.6860769348
0.4241844146,174.6869137200
0.4038327614,174.6879258841
0.4950031056,174.6885012203
-0.7648482511,174.6884633488
0.5022339385,174.6892197250
0.5360061953,174.6895465915
0.6550755672,174.6905708436
-3.1960836983,174.6908690791
0.5215074508,174.6911401770
0.3244590487,174.6920280405
-0.1170335106,174.6925546561
0.2493484603,174.6930041873
-0.3757882249,174.6933748326
0.4199585824,174.6938891334
0.6885950111,174.6943001091
0.2222211199,174.6950324737
0.4629122061,174.6959843708
0.4794368866,174.6963554570
0.5336908153,174.6968839169
0.3394548675,174.6972667791
0.6681491258,174.6980510536
0.4106314974,174.6984545626
0.4408195850,174.6990028120
0.5977694912,174.6996753491
0.5551174965,174.7002975788
0.6601268783,174.7011800765
0.3136981967,174.7014266883
0.5129274684,174.7018456222
0.1066850926,174.7024379508
0.3768492562,174.7028740161
0.4384871330,174.7040323979
-0.3180702448,174.7038054335
0.4672189133,174.7046912728
0.6732031648,174.7051588585
0.2330663088,174.7059209211
0.4738596659,174.7062185574
0.6393906137,174.7068358988
0.7267990799,174.7072539293
0.4295375493,174.7084022146
0.5867823644,174.7088132152
0.0277749209,174.7093716885
0.4163821926,174.7098483807
-0.2824645133,174.7100302789
0.4723007376,174.7105236748
0.4200359513,174.7113834083
0.4464965540,174.7120404751
0.5142682634,174.7126351390
0.2799271078,174.7133402119
